attempted_field_goals,field_goal_percentage,three_point_percentage,made_free_throws,defensive_rebounds,total_rebounds,turnovers,personal_fouls
81,0.31932773109243695,0.2777777777777778,4,24,30,16,15
95,0.3262411347517731,0.2553191489361702,10,33,54,16,14
81,0.36220472440944884,0.2926829268292683,16,23,29,10,20
72,0.34545454545454546,0.38235294117647056,16,28,36,19,21
88,0.296,0.2631578947368421,7,31,42,14,20
80,0.2982456140350877,0.2619047619047619,17,37,49,20,20
73,0.3177570093457944,0.2608695652173913,15,33,41,22,20
74,0.28846153846153844,0.19444444444444445,13,28,31,19,20
88,0.3178294573643411,0.18518518518518517,16,33,42,14,22
85,0.3089430894308943,0.22727272727272727,18,32,46,20,21
81,0.31932773109243695,0.25,14,32,40,11,16
88,0.3230769230769231,0.30357142857142855,15,34,45,9,15
91,0.28346456692913385,0.21212121212121213,7,36,46,8,16
94,0.2824427480916031,0.23809523809523808,16,43,57,11,11
84,0.29411764705882354,0.2413793103448276,18,31,43,11,22
76,0.32142857142857145,0.21951219512195122,20,34,44,14,18
81,0.3305785123966942,0.2978723404255319,14,33,37,11,21
78,0.30973451327433627,0.28,16,35,42,16,20
82,0.3333333333333333,0.3137254901960784,24,26,34,13,20
80,0.3333333333333333,0.25,22,28,35,14,22
97,0.27611940298507465,0.07407407407407407,10,32,44,9,18
80,0.3548387096774194,0.24324324324324326,2,41,47,14,17
80,0.2857142857142857,0.2894736842105263,13,33,44,21,20
88,0.30708661417322836,0.22727272727272727,18,35,49,13,17
91,0.2540983606557377,0.2,16,39,56,12,13
85,0.2857142857142857,0.2571428571428571,9,41,50,13,19
89,0.3308270676691729,0.3548387096774194,18,29,36,12,26
91,0.3157894736842105,0.2619047619047619,20,37,52,17,20
80,0.3333333333333333,0.30434782608695654,19,44,48,16,23
92,0.2755905511811024,0.1864406779661017,16,36,45,13,21
87,0.33076923076923076,0.3170731707317073,7,39,47,14,17
90,0.31297709923664124,0.20588235294117646,16,35,43,7,12
100,0.3670886075949367,0.3181818181818182,18,36,52,13,23
89,0.34074074074074073,0.2127659574468085,22,25,28,15,18
82,0.32786885245901637,0.32075471698113206,11,29,33,19,24
87,0.3203125,0.27450980392156865,20,34,46,15,18
83,0.319672131147541,0.26666666666666666,19,27,35,13,30
81,0.31932773109243695,0.30434782608695654,32,29,44,11,20
82,0.31092436974789917,0.3,15,34,44,14,29
78,0.3333333333333333,0.20588235294117646,26,35,41,10,15
82,0.28695652173913044,0.23809523809523808,18,27,35,17,20
85,0.34615384615384615,0.2857142857142857,16,34,45,16,18
83,0.3140495867768595,0.2857142857142857,22,26,37,9,21
86,0.3435114503816794,0.3333333333333333,9,31,40,14,23
82,0.3050847457627119,0.23404255319148937,30,27,34,14,24
82,0.3543307086614173,0.28205128205128205,24,45,56,20,29
92,0.31851851851851853,0.2222222222222222,11,31,44,10,19
85,0.30327868852459017,0.22857142857142856,13,33,44,15,18
80,0.3162393162393162,0.29545454545454547,14,39,46,15,18
90,0.296875,0.23684210526315788,15,36,43,6,19
81,0.352,0.32432432432432434,7,26,33,17,20
91,0.3591549295774648,0.2777777777777778,15,27,39,6,18
84,0.30578512396694213,0.17391304347826086,16,34,41,10,15
82,0.29914529914529914,0.20930232558139536,7,36,46,20,14
76,0.30275229357798167,0.21052631578947367,20,32,39,16,15
83,0.3252032520325203,0.3157894736842105,12,34,44,17,24
97,0.30714285714285716,0.3125,11,32,42,7,22
86,0.3064516129032258,0.2857142857142857,20,37,48,15,14
86,0.23214285714285715,0.1794871794871795,16,30,47,12,18
87,0.304,0.24390243902439024,12,43,52,11,21
85,0.2975206611570248,0.24242424242424243,21,33,44,11,22
83,0.2905982905982906,0.25,26,35,49,15,20
82,0.32231404958677684,0.1891891891891892,5,33,42,16,18
81,0.3076923076923077,0.28846153846153844,12,30,38,14,15
91,0.3208955223880597,0.2413793103448276,33,29,47,13,22
84,0.35877862595419846,0.25,15,32,40,17,27
71,0.3106796116504854,0.3111111111111111,23,32,48,23,28
78,0.2972972972972973,0.2777777777777778,29,21,32,12,26
79,0.3305084745762712,0.2571428571428571,18,25,34,21,26
71,0.3486238532110092,0.22727272727272727,28,24,32,17,22
92,0.3284671532846715,0.20512820512820512,30,48,54,24,32
113,0.29375,0.26666666666666666,22,40,55,13,28
83,0.3412698412698413,0.2903225806451613,17,32,38,13,20
83,0.35658914728682173,0.3023255813953488,18,33,36,12,16
90,0.3181818181818182,0.2542372881355932,8,35,42,11,25
91,0.3053435114503817,0.21212121212121213,21,37,51,10,16
79,0.31896551724137934,0.2962962962962963,18,37,45,12,25
94,0.29850746268656714,0.21875,22,34,50,4,18
87,0.33076923076923076,0.23529411764705882,11,33,44,14,15
83,0.3025210084033613,0.2619047619047619,16,29,40,17,17
72,0.32710280373831774,0.2222222222222222,26,35,41,18,14
94,0.3333333333333333,0.2222222222222222,12,32,45,9,19
89,0.3046875,0.28,16,40,52,17,22
94,0.2824427480916031,0.25,12,35,47,16,21
87,0.30952380952380953,0.2571428571428571,14,34,42,15,19
85,0.2975206611570248,0.2222222222222222,18,39,49,14,23
82,0.3050847457627119,0.2916666666666667,11,36,43,9,19
82,0.29914529914529914,0.3,12,40,49,13,21
96,0.2835820895522388,0.24390243902439024,12,35,44,14,15
97,0.2814814814814815,0.18421052631578946,12,42,57,19,16
84,0.29411764705882354,0.20454545454545456,22,32,42,16,26
80,0.36,0.2727272727272727,17,36,39,12,24
93,0.29545454545454547,0.25925925925925924,21,37,47,13,28
79,0.30701754385964913,0.19230769230769232,27,30,40,19,15
82,0.31666666666666665,0.29411764705882354,22,34,45,13,19
83,0.3025210084033613,0.1,11,32,41,17,25
94,0.27692307692307694,0.22916666666666666,18,33,43,11,15
81,0.34146341463414637,0.3333333333333333,15,42,48,14,20
84,0.3488372093023256,0.2727272727272727,18,28,33,6,14
82,0.3543307086614173,0.3541666666666667,16,31,37,10,16
82,0.3543307086614173,0.27586206896551724,20,30,33,10,20
80,0.375,0.3333333333333333,20,30,32,13,20
101,0.3129251700680272,0.23076923076923078,15,30,43,10,15
89,0.35036496350364965,0.3620689655172414,9,36,47,15,17
81,0.31932773109243695,0.29411764705882354,8,33,38,13,21
82,0.2743362831858407,0.2608695652173913,14,39,46,13,19
86,0.328125,0.3137254901960784,12,27,39,23,25
87,0.3409090909090909,0.25,22,27,40,14,15
91,0.3106060606060606,0.1724137931034483,21,38,48,9,23
93,0.2734375,0.32075471698113206,16,37,53,13,25
79,0.31896551724137934,0.3333333333333333,21,33,39,20,26
88,0.3125,0.2765957446808511,28,32,43,11,25
91,0.3208955223880597,0.29545454545454547,9,29,37,16,15
82,0.359375,0.26,10,36,44,20,11
79,0.3305084745762712,0.25,19,44,54,14,17
89,0.28225806451612906,0.25,13,29,37,5,19
80,0.3277310924369748,0.2702702702702703,21,33,36,10,20
81,0.325,0.22857142857142856,14,35,43,19,24
89,0.27049180327868855,0.19047619047619047,17,34,45,14,19
83,0.3412698412698413,0.34285714285714286,18,41,44,9,17
78,0.3157894736842105,0.25,29,33,35,12,23
82,0.3492063492063492,0.2894736842105263,16,36,42,15,26
85,0.3253968253968254,0.2647058823529412,16,39,49,16,20
94,0.25984251968503935,0.25,8,30,42,14,24
79,0.3247863247863248,0.3,12,38,50,9,20
75,0.2857142857142857,0.1111111111111111,15,31,36,9,14
87,0.2926829268292683,0.3225806451612903,15,37,47,13,16
95,0.2803030303030303,0.20588235294117646,12,36,52,11,18
85,0.3656716417910448,0.36,13,31,38,12,21
88,0.30158730158730157,0.21818181818181817,16,21,32,12,15
85,0.2857142857142857,0.2619047619047619,10,35,43,8,15
81,0.2956521739130435,0.26666666666666666,11,44,53,14,21
93,0.32608695652173914,0.2978723404255319,17,30,43,9,20
84,0.3170731707317073,0.26666666666666666,18,30,43,16,20
85,0.30327868852459017,0.3333333333333333,17,34,45,14,23
84,0.3114754098360656,0.2702702702702703,23,33,43,11,17
77,0.35294117647058826,0.24242424242424243,20,27,40,14,18
87,0.35074626865671643,0.21739130434782608,15,29,38,9,24
84,0.25663716814159293,0.1724137931034483,28,34,46,7,15
85,0.3089430894308943,0.23529411764705882,11,40,51,12,24
82,0.31666666666666665,0.23076923076923078,12,32,43,15,19
96,0.30434782608695654,0.16,23,33,49,5,12
77,0.3474576271186441,0.3170731707317073,15,36,43,14,16
87,0.2926829268292683,0.2608695652173913,12,31,41,16,18
95,0.2962962962962963,0.28,10,36,43,6,23
83,0.336,0.3,22,41,45,10,14
85,0.2975206611570248,0.1951219512195122,22,36,43,12,29
72,0.3076923076923077,0.22916666666666666,38,38,43,12,21
96,0.3191489361702128,0.24324324324324326,13,39,50,12,19
85,0.3089430894308943,0.20454545454545456,18,40,47,15,20
76,0.3333333333333333,0.275,25,28,40,14,26
92,0.3284671532846715,0.23255813953488372,22,24,41,10,25
82,0.29914529914529914,0.34615384615384615,10,28,34,9,20
90,0.3333333333333333,0.3055555555555556,12,39,52,7,13
91,0.3053435114503817,0.24242424242424243,23,31,44,14,21
92,0.3333333333333333,0.27906976744186046,19,41,53,14,23
83,0.319672131147541,0.2692307692307692,15,28,35,13,18
79,0.3305084745762712,0.2765957446808511,14,36,44,21,18
75,0.3119266055045872,0.27906976744186046,15,30,41,16,19
86,0.2773109243697479,0.21621621621621623,14,29,40,12,22
91,0.3208955223880597,0.32075471698113206,8,30,40,9,19
93,0.3111111111111111,0.23255813953488372,16,32,47,10,14
83,0.30833333333333335,0.225,13,29,40,16,14
83,0.3515625,0.2222222222222222,9,32,38,12,19
82,0.31666666666666665,0.23333333333333334,26,22,37,19,20
83,0.36153846153846153,0.3333333333333333,15,26,38,20,27
82,0.3050847457627119,0.07142857142857142,21,33,43,14,17
80,0.3220338983050847,0.28205128205128205,20,34,42,9,19
84,0.3114754098360656,0.2708333333333333,25,34,41,15,22
93,0.34507042253521125,0.28125,18,39,47,10,27
83,0.336,0.32608695652173914,8,26,33,10,22
77,0.33620689655172414,0.2708333333333333,23,32,40,12,15
98,0.26865671641791045,0.3023255813953488,19,41,59,12,21
85,0.2916666666666667,0.21428571428571427,20,41,50,13,17
97,0.32167832167832167,0.2777777777777778,12,35,49,14,21
77,0.33620689655172414,0.2647058823529412,16,34,36,15,18
87,0.2926829268292683,0.1956521739130435,14,38,49,17,21
89,0.3046875,0.3333333333333333,20,35,47,11,13
86,0.31746031746031744,0.30303030303030304,14,28,38,13,14
92,0.3333333333333333,0.2727272727272727,5,30,43,16,15
85,0.33070866141732286,0.29411764705882354,15,30,40,8,19
81,0.325,0.23684210526315788,22,30,39,8,18
85,0.31451612903225806,0.16666666666666666,16,26,37,19,16
91,0.3680555555555556,0.3333333333333333,9,35,42,11,22
80,0.2727272727272727,0.21951219512195122,27,38,52,20,24
89,0.2764227642276423,0.21875,27,36,43,12,28
90,0.3382352941176471,0.3469387755102041,14,30,42,10,21
77,0.33620689655172414,0.2727272727272727,20,25,29,9,16
87,0.24347826086956523,0.15,14,35,44,14,17
83,0.3252032520325203,0.2972972972972973,12,44,49,9,22
76,0.32142857142857145,0.28,29,27,33,8,21
77,0.33620689655172414,0.28888888888888886,25,30,39,11,26
83,0.3025210084033613,0.0967741935483871,14,46,52,19,25
80,0.25925925925925924,0.1875,29,38,45,16,20
82,0.32231404958677684,0.3157894736842105,11,27,41,18,21
70,0.34579439252336447,0.2777777777777778,21,25,33,14,15
83,0.319672131147541,0.16666666666666666,23,32,43,16,18
81,0.352,0.36,21,31,35,14,23
88,0.26666666666666666,0.21739130434782608,14,34,49,12,18
83,0.3252032520325203,0.2682926829268293,11,39,47,17,29
99,0.29285714285714287,0.2765957446808511,13,24,36,6,16
82,0.359375,0.3191489361702128,17,43,48,17,19
98,0.3422818791946309,0.24324324324324326,13,31,40,7,18
97,0.3401360544217687,0.2830188679245283,12,34,43,11,17
96,0.29411764705882354,0.20512820512820512,14,39,49,9,24
76,0.3153153153153153,0.21875,27,37,41,7,19
85,0.27350427350427353,0.17142857142857143,19,28,43,15,21
78,0.35,0.2692307692307692,17,35,39,13,15
83,0.30833333333333335,0.25,14,31,38,9,16
83,0.2966101694915254,0.2,15,37,46,16,12
83,0.3464566929133858,0.2926829268292683,19,24,32,18,26
85,0.34108527131782945,0.25,24,32,44,16,21
80,0.2982456140350877,0.2619047619047619,31,32,36,12,18
89,0.3358208955223881,0.3142857142857143,18,35,42,11,23
92,0.29770992366412213,0.2777777777777778,14,38,56,15,18
82,0.31092436974789917,0.23684210526315788,16,33,38,11,18
87,0.33587786259541985,0.2926829268292683,26,24,31,11,25
83,0.3464566929133858,0.3125,30,32,43,15,21
89,0.288,0.16666666666666666,13,39,57,18,21
76,0.30275229357798167,0.22580645161290322,19,32,36,11,21
90,0.3382352941176471,0.35135135135135137,9,36,41,16,20
97,0.27611940298507465,0.2,17,37,52,16,18
87,0.2809917355371901,0.24489795918367346,17,33,49,11,16
85,0.33070866141732286,0.25,11,30,39,10,23
90,0.3617021276595745,0.3409090909090909,12,42,51,11,21
87,0.2926829268292683,0.21428571428571427,16,26,32,12,25
80,0.3548387096774194,0.34,14,44,51,25,19
95,0.30656934306569344,0.2857142857142857,10,27,33,10,14
73,0.33636363636363636,0.25,24,32,36,10,15
99,0.31724137931034485,0.3220338983050847,19,25,42,6,23
93,0.32116788321167883,0.2714285714285714,13,47,53,8,19
87,0.2809917355371901,0.21052631578947367,12,42,47,11,16
86,0.3333333333333333,0.20512820512820512,14,31,42,13,23
91,0.3,0.2926829268292683,25,32,48,15,17
91,0.32592592592592595,0.28,5,26,33,11,14
84,0.34375,0.2571428571428571,14,36,49,17,12
87,0.275,0.23809523809523808,16,34,49,18,21
79,0.30701754385964913,0.25,21,36,42,13,19
97,0.26515151515151514,0.24489795918367346,21,35,48,11,20
88,0.3125,0.2647058823529412,24,44,54,13,18
101,0.2937062937062937,0.1951219512195122,15,33,51,13,11
95,0.3356643356643357,0.3225806451612903,12,38,50,12,13
85,0.3511450381679389,0.21212121212121213,16,26,38,14,19
77,0.3063063063063063,0.23809523809523808,20,25,35,20,15
83,0.33064516129032256,0.24074074074074073,11,27,36,13,12
82,0.344,0.22857142857142856,5,25,32,16,21
69,0.3611111111111111,0.34285714285714286,30,32,37,17,19
91,0.32592592592592595,0.2777777777777778,13,25,36,12,27
91,0.28346456692913385,0.29545454545454547,11,36,46,8,17
85,0.2916666666666667,0.29411764705882354,12,42,51,11,16
81,0.34146341463414637,0.2962962962962963,17,40,54,13,16
90,0.29133858267716534,0.23684210526315788,11,25,36,9,19
87,0.28688524590163933,0.3125,14,31,44,16,12
94,0.3037037037037037,0.17857142857142858,9,32,48,15,16
86,0.328125,0.3023255813953488,11,32,40,19,20
89,0.31007751937984496,0.21875,17,33,46,17,18
96,0.29411764705882354,0.20833333333333334,25,30,43,8,17
77,0.3474576271186441,0.3409090909090909,13,37,39,19,25
81,0.2636363636363636,0.24242424242424243,20,32,45,19,23
89,0.3153846153846154,0.14634146341463414,13,34,44,11,20
77,0.33620689655172414,0.2972972972972973,15,31,36,10,16
81,0.36220472440944884,0.34615384615384615,11,36,41,11,15
94,0.2824427480916031,0.23255813953488372,7,32,45,13,14
88,0.3333333333333333,0.3333333333333333,8,41,51,14,14
82,0.3543307086614173,0.21875,14,36,43,14,23
80,0.3162393162393162,0.2926829268292683,16,27,35,16,18
80,0.2920353982300885,0.288135593220339,18,31,38,20,23
87,0.32558139534883723,0.2702702702702703,10,34,39,13,16
84,0.328,0.3023255813953488,16,34,39,11,26
93,0.3007518796992481,0.11538461538461539,26,36,53,12,19
89,0.36879432624113473,0.4,15,36,45,13,18
93,0.3357142857142857,0.26666666666666666,7,24,30,14,15
80,0.2857142857142857,0.28,20,37,46,12,21
84,0.30578512396694213,0.2558139534883721,19,36,45,11,17
79,0.3008849557522124,0.15384615384615385,10,28,37,25,24
83,0.336,0.24242424242424243,16,28,36,13,16
81,0.35714285714285715,0.32653061224489793,17,32,40,11,14
85,0.3253968253968254,0.3137254901960784,15,27,37,11,17
93,0.32116788321167883,0.27906976744186046,25,30,40,12,28
76,0.3274336283185841,0.2222222222222222,23,35,45,25,24
94,0.27692307692307694,0.21621621621621623,13,32,48,11,18
83,0.319672131147541,0.2972972972972973,23,44,56,14,21
82,0.31092436974789917,0.23529411764705882,21,35,43,14,17
89,0.29365079365079366,0.17857142857142858,10,36,47,17,19
84,0.3,0.24489795918367346,14,27,36,14,24
88,0.34328358208955223,0.21428571428571427,18,38,50,12,16
93,0.30597014925373134,0.20588235294117646,13,23,39,11,18
82,0.3543307086614173,0.3333333333333333,11,33,45,17,14
83,0.28448275862068967,0.30303030303030304,15,29,38,17,19
80,0.3333333333333333,0.32075471698113206,14,35,40,15,18
93,0.3673469387755102,0.36538461538461536,11,31,35,11,19
88,0.37142857142857144,0.3387096774193548,15,34,41,15,21
90,0.3023255813953488,0.25,11,42,50,19,20
92,0.3235294117647059,0.2727272727272727,18,38,46,7,12
69,0.29591836734693877,0.21428571428571427,28,34,43,19,16
81,0.2956521739130435,0.25806451612903225,12,27,36,15,26
74,0.3392857142857143,0.27906976744186046,21,31,35,9,16
88,0.30708661417322836,0.28888888888888886,10,26,41,13,17
93,0.33093525179856115,0.3333333333333333,21,48,62,12,17
97,0.25384615384615383,0.08571428571428572,12,33,44,11,23
92,0.30303030303030304,0.1956521739130435,14,25,34,10,16
88,0.3383458646616541,0.32558139534883723,17,33,51,16,18
90,0.26229508196721313,0.19047619047619047,9,33,50,13,11
96,0.30434782608695654,0.24390243902439024,12,38,51,8,19
87,0.29838709677419356,0.2857142857142857,12,37,46,17,23
84,0.3,0.23684210526315788,19,28,36,13,22
98,0.27941176470588236,0.2826086956521739,14,37,44,11,16
90,0.31297709923664124,0.225,18,48,57,17,19
83,0.28448275862068967,0.20588235294117646,15,38,43,15,15
95,0.3115942028985507,0.2711864406779661,11,43,52,8,17
84,0.3170731707317073,0.2571428571428571,23,38,45,18,20
95,0.2857142857142857,0.3157894736842105,16,35,52,20,23
86,0.3484848484848485,0.3,16,37,43,9,17
83,0.30833333333333335,0.26666666666666666,17,36,42,12,18
83,0.30833333333333335,0.2,18,40,53,13,20
89,0.2764227642276423,0.20588235294117646,16,26,38,10,21
87,0.3203125,0.26666666666666666,23,35,46,13,22
83,0.33064516129032256,0.2571428571428571,23,34,39,11,19
91,0.3157894736842105,0.25,14,43,57,9,16
88,0.2903225806451613,0.24390243902439024,13,33,40,9,16
88,0.3230769230769231,0.0967741935483871,17,32,39,10,20
86,0.3333333333333333,0.31666666666666665,25,37,48,11,16
76,0.2962962962962963,0.23076923076923078,15,35,37,17,20
88,0.26666666666666666,0.2777777777777778,17,38,51,16,21
95,0.2578125,0.20512820512820512,8,38,46,12,12
93,0.29545454545454547,0.2916666666666667,8,50,58,15,16
88,0.3282442748091603,0.3,17,36,45,11,21
90,0.296875,0.28125,15,31,43,12,19
85,0.2916666666666667,0.2727272727272727,15,28,33,7,18
84,0.328,0.2564102564102564,14,42,49,12,17
106,0.3291139240506329,0.2727272727272727,25,45,59,15,18
114,0.27388535031847133,0.2625,21,42,60,15,30
82,0.31666666666666665,0.2549019607843137,12,35,41,13,17
80,0.2982456140350877,0.21951219512195122,13,36,45,14,16
84,0.35384615384615387,0.32,15,28,37,17,25
89,0.35036496350364965,0.3076923076923077,22,30,40,9,21
94,0.31386861313868614,0.15625,14,23,34,10,13
85,0.3609022556390977,0.3076923076923077,14,33,44,16,18
82,0.344,0.2647058823529412,16,33,41,12,16
83,0.30833333333333335,0.21052631578947367,22,31,41,12,14
88,0.30158730158730157,0.2,14,42,53,16,16
90,0.3233082706766917,0.2826086956521739,13,39,45,12,18
88,0.3383458646616541,0.30952380952380953,20,31,37,13,23
84,0.35384615384615387,0.2692307692307692,14,28,36,15,24
83,0.3140495867768595,0.2826086956521739,26,28,40,15,28
78,0.3275862068965517,0.2564102564102564,32,31,35,13,26
84,0.3488372093023256,0.34782608695652173,15,36,41,11,20
89,0.288,0.20833333333333334,17,30,43,14,14
87,0.3602941176470588,0.32727272727272727,7,34,40,12,24
89,0.2992125984251969,0.30303030303030304,17,31,42,13,13
93,0.2900763358778626,0.24390243902439024,11,40,52,14,25
78,0.30357142857142855,0.22413793103448276,23,40,42,9,18
93,0.30597014925373134,0.20454545454545456,22,33,45,11,18
94,0.3333333333333333,0.3,15,38,54,13,16
88,0.3230769230769231,0.2857142857142857,12,28,43,18,23
74,0.3333333333333333,0.2727272727272727,28,29,37,16,17
82,0.2807017543859649,0.17647058823529413,22,35,47,17,32
77,0.3063063063063063,0.3018867924528302,26,29,38,9,23
88,0.3178294573643411,0.3333333333333333,20,42,58,13,22
81,0.2894736842105263,0.2647058823529412,21,31,37,13,22
85,0.3609022556390977,0.2727272727272727,12,35,43,15,14
89,0.3153846153846154,0.23076923076923078,7,27,37,12,15
84,0.30578512396694213,0.24390243902439024,17,32,39,9,18
